Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:49:11,2018-09-14 17:49:11,0.001s,PASSED
,,,,,,
Test Cases/1. Login_Logout/Logout- From Application,Chrome 68.0.3440.106,,2018-09-14 17:49:11,2018-09-14 17:49:16,4.319s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:49:11,2018-09-14 17:49:11,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:49:11,2018-09-14 17:49:11,0.000s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:49:11,2018-09-14 17:49:13,2.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:49:13,2018-09-14 17:49:14,0.214s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:49:14,2018-09-14 17:49:16,2.001s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyTextPresent(""Sign in to Continue"", false, OPTIONAL))",Chrome 68.0.3440.106,,2018-09-14 17:49:16,2018-09-14 17:49:16,0.067s,PASSED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:49:16,2018-09-14 17:49:16,0.001s,PASSED
