Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - Table2 = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:28,2018-09-14 17:43:28,0.029s,PASSED
"Statement - rows2 = Table2.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:28,2018-09-14 17:43:28,0.018s,PASSED
Statement - TotalRows2 = rows2.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:28,2018-09-14 17:43:28,0.000s,PASSED
Statement - If (TotalRows2 > 1),Chrome 68.0.3440.106,,2018-09-14 17:43:28,2018-09-14 17:43:31,2.293s,PASSED
clearText,Chrome 68.0.3440.106,,2018-09-14 17:43:31,2018-09-14 17:43:31,0.033s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:31,2018-09-14 17:43:31,0.057s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:31,2018-09-14 17:43:33,2.001s,PASSED
"Statement - log.logWarning(""-> executing for IN-ACTIVE filter Tab"")",Chrome 68.0.3440.106,Click on IN-Active tab selection,2018-09-14 17:43:33,2018-09-14 17:43:33,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:33,2018-09-14 17:43:33,0.082s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:33,2018-09-14 17:43:35,2.002s,PASSED
"Statement - Table3 = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:35,2018-09-14 17:43:35,0.050s,PASSED
"Statement - rows3 = Table3.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:35,2018-09-14 17:43:35,0.026s,PASSED
Statement - TotalRows3 = rows3.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:35,2018-09-14 17:43:35,0.000s,PASSED
Statement - If (TotalRows3 > 1),Chrome 68.0.3440.106,,2018-09-14 17:43:35,2018-09-14 17:43:37,2.380s,PASSED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:37,2018-09-14 17:43:37,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- EDIT Role,Chrome 68.0.3440.106,,2018-09-14 17:43:37,2018-09-14 17:43:46,8.854s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:37,2018-09-14 17:43:37,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:43:37,2018-09-14 17:43:37,0.000s,PASSED
Statement - rnd = new java.util.Random(),Chrome 68.0.3440.106,,2018-09-14 17:43:37,2018-09-14 17:43:37,0.001s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:37,2018-09-14 17:43:38,1.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:38,2018-09-14 17:43:39,0.091s,PASSED
